日期,店铺 ID,店铺名称,区域,品类 ID,品牌,品规,价格,档次,销售数量,销售金额
2025-09-07,S005,西湖区旅游特产店,西湖区,P007,芙蓉王,软芙蓉王,35,高档,29,1015
2025-09-07,S005,西湖区旅游特产店,西湖区,P008,黄鹤楼,硬黄鹤楼,20,中档,68,1360
2025-09-07,S005,西湖区旅游特产店,西湖区,P009,黄鹤楼,软黄鹤楼,50,高档,14,700
2025-09-07,S005,西湖区旅游特产店,西湖区,P010,南京,硬南京,12,低档,27,324
2025-09-07,S005,西湖区旅游特产店,西湖区,P011,南京,雨花石,55,高档,42,2310
2025-09-07,S005,西湖区旅游特产店,西湖区,P012,黄山,硬黄山,10,低档,61,610
2025-09-07,S005,西湖区旅游特产店,西湖区,P013,黄山,徽商新视界,100,高档,37,3700
2025-09-07,S005,西湖区旅游特产店,西湖区,P014,玉溪,硬玉溪,23,中档,75,1725
2025-09-07,S005,西湖区旅游特产店,西湖区,P015,云烟,硬云烟,10,低档,77,770
2025-09-07,S006,滨江区高新园店,滨江区,P001,中华,硬中华,45,高档,12,540
2025-09-07,S006,滨江区高新园店,滨江区,P002,中华,软中华,65,高档,27,1755
2025-09-07,S006,滨江区高新园店,滨江区,P003,利群,硬利群,14,中档,39,546
2025-09-07,S006,滨江区高新园店,滨江区,P004,利群,软利群,22,中档,17,374
2025-09-07,S006,滨江区高新园店,滨江区,P005,利群,阳光利群,36,高档,17,612
2025-09-07,S006,滨江区高新园店,滨江区,P006,芙蓉王,硬芙蓉王,25,中档,28,700
2025-09-07,S006,滨江区高新园店,滨江区,P007,芙蓉王,软芙蓉王,35,高档,30,1050
2025-09-07,S006,滨江区高新园店,滨江区,P008,黄鹤楼,硬黄鹤楼,20,中档,26,520
2025-09-07,S006,滨江区高新园店,滨江区,P009,黄鹤楼,软黄鹤楼,50,高档,22,1100
2025-09-07,S006,滨江区高新园店,滨江区,P010,南京,硬南京,12,低档,70,840
2025-09-07,S006,滨江区高新园店,滨江区,P011,南京,雨花石,55,高档,23,1265
2025-09-07,S006,滨江区高新园店,滨江区,P012,黄山,硬黄山,10,低档,23,230
2025-09-07,S006,滨江区高新园店,滨江区,P013,黄山,徽商新视界,100,高档,23,2300
2025-09-07,S006,滨江区高新园店,滨江区,P014,玉溪,硬玉溪,23,中档,33,759
2025-09-07,S006,滨江区高新园店,滨江区,P015,云烟,硬云烟,10,低档,73,730
2025-09-07,S007,萧山区机场店,萧山区,P001,中华,硬中华,45,高档,38,1710
2025-09-07,S007,萧山区机场店,萧山区,P002,中华,软中华,65,高档,40,2600
2025-09-07,S007,萧山区机场店,萧山区,P003,利群,硬利群,14,中档,55,770
2025-09-07,S007,萧山区机场店,萧山区,P004,利群,软利群,22,中档,47,1034
2025-09-07,S007,萧山区机场店,萧山区,P005,利群,阳光利群,36,高档,12,432
2025-09-07,S007,萧山区机场店,萧山区,P006,芙蓉王,硬芙蓉王,25,中档,17,425
2025-09-07,S007,萧山区机场店,萧山区,P007,芙蓉王,软芙蓉王,35,高档,26,910
2025-09-07,S007,萧山区机场店,萧山区,P008,黄鹤楼,硬黄鹤楼,20,中档,39,780
2025-09-07,S007,萧山区机场店,萧山区,P009,黄鹤楼,软黄鹤楼,50,高档,35,1750
2025-09-07,S007,萧山区机场店,萧山区,P010,南京,硬南京,12,低档,107,1284
2025-09-07,S007,萧山区机场店,萧山区,P011,南京,雨花石,55,高档,18,990
2025-09-07,S007,萧山区机场店,萧山区,P012,黄山,硬黄山,10,低档,42,420
2025-09-07,S007,萧山区机场店,萧山区,P013,黄山,徽商新视界,100,高档,38,3800
2025-09-07,S007,萧山区机场店,萧山区,P014,玉溪,硬玉溪,23,中档,38,874
2025-09-07,S007,萧山区机场店,萧山区,P015,云烟,硬云烟,10,低档,69,690
2025-09-07,S008,余杭区未来科技城店,余杭区,P001,中华,硬中华,45,高档,24,1080
2025-09-07,S008,余杭区未来科技城店,余杭区,P002,中华,软中华,65,高档,6,390
2025-09-07,S008,余杭区未来科技城店,余杭区,P003,利群,硬利群,14,中档,49,686
2025-09-07,S008,余杭区未来科技城店,余杭区,P004,利群,软利群,22,中档,33,726
2025-09-07,S008,余杭区未来科技城店,余杭区,P005,利群,阳光利群,36,高档,22,792
2025-09-07,S008,余杭区未来科技城店,余杭区,P006,芙蓉王,硬芙蓉王,25,中档,40,1000
2025-09-07,S008,余杭区未来科技城店,余杭区,P007,芙蓉王,软芙蓉王,35,高档,16,560
2025-09-07,S008,余杭区未来科技城店,余杭区,P008,黄鹤楼,硬黄鹤楼,20,中档,49,980
2025-09-07,S008,余杭区未来科技城店,余杭区,P009,黄鹤楼,软黄鹤楼,50,高档,32,1600
2025-09-07,S008,余杭区未来科技城店,余杭区,P010,南京,硬南京,12,低档,44,528
2025-09-07,S008,余杭区未来科技城店,余杭区,P011,南京,雨花石,55,高档,34,1870
2025-09-07,S008,余杭区未来科技城店,余杭区,P012,黄山,硬黄山,10,低档,100,1000
2025-09-07,S008,余杭区未来科技城店,余杭区,P013,黄山,徽商新视界,100,高档,36,3600
2025-09-07,S008,余杭区未来科技城店,余杭区,P014,玉溪,硬玉溪,23,中档,53,1219
2025-09-07,S008,余杭区未来科技城店,余杭区,P015,云烟,硬云烟,10,低档,48,480
2025-09-07,S009,临安区景区店,临安区,P001,中华,硬中华,45,高档,17,765
2025-09-07,S009,临安区景区店,临安区,P002,中华,软中华,65,高档,16,1040
2025-09-07,S009,临安区景区店,临安区,P003,利群,硬利群,14,中档,34,476
2025-09-07,S009,临安区景区店,临安区,P004,利群,软利群,22,中档,23,506
2025-09-07,S009,临安区景区店,临安区,P005,利群,阳光利群,36,高档,26,936
2025-09-07,S009,临安区景区店,临安区,P006,芙蓉王,硬芙蓉王,25,中档,27,675
2025-09-07,S009,临安区景区店,临安区,P007,芙蓉王,软芙蓉王,35,高档,29,1015
2025-09-07,S009,临安区景区店,临安区,P008,黄鹤楼,硬黄鹤楼,20,中档,7,140
2025-09-07,S009,临安区景区店,临安区,P009,黄鹤楼,软黄鹤楼,50,高档,23,1150
2025-09-07,S009,临安区景区店,临安区,P010,南京,硬南京,12,低档,25,300
2025-09-07,S009,临安区景区店,临安区,P011,南京,雨花石,55,高档,20,1100
2025-09-07,S009,临安区景区店,临安区,P012,黄山,硬黄山,10,低档,19,190
2025-09-07,S009,临安区景区店,临安区,P013,黄山,徽商新视界,100,高档,9,900
2025-09-07,S009,临安区景区店,临安区,P014,玉溪,硬玉溪,23,中档,26,598
2025-09-07,S009,临安区景区店,临安区,P015,云烟,硬云烟,10,低档,35,350
2025-09-07,S010,富阳区商业中心店,富阳区,P001,中华,硬中华,45,高档,17,765
2025-09-07,S010,富阳区商业中心店,富阳区,P002,中华,软中华,65,高档,20,1300
2025-09-07,S010,富阳区商业中心店,富阳区,P003,利群,硬利群,14,中档,42,588
2025-09-07,S010,富阳区商业中心店,富阳区,P004,利群,软利群,22,中档,15,330
2025-09-07,S010,富阳区商业中心店,富阳区,P005,利群,阳光利群,36,高档,22,792
2025-09-07,S010,富阳区商业中心店,富阳区,P006,芙蓉王,硬芙蓉王,25,中档,41,1025
2025-09-07,S010,富阳区商业中心店,富阳区,P007,芙蓉王,软芙蓉王,35,高档,19,665
2025-09-07,S010,富阳区商业中心店,富阳区,P008,黄鹤楼,硬黄鹤楼,20,中档,32,640
2025-09-07,S010,富阳区商业中心店,富阳区,P009,黄鹤楼,软黄鹤楼,50,高档,25,1250
2025-09-07,S010,富阳区商业中心店,富阳区,P010,南京,硬南京,12,低档,35,420
2025-09-07,S010,富阳区商业中心店,富阳区,P011,南京,雨花石,55,高档,15,825
2025-09-07,S010,富阳区商业中心店,富阳区,P012,黄山,硬黄山,10,低档,40,400
2025-09-07,S010,富阳区商业中心店,富阳区,P013,黄山,徽商新视界,100,高档,16,1600
2025-09-07,S010,富阳区商业中心店,富阳区,P014,玉溪,硬玉溪,23,中档,14,322
2025-09-07,S010,富阳区商业中心店,富阳区,P015,云烟,硬云烟,10,低档,59,590
2025-09-08,S001,上城区卷烟专卖店,上城区,P001,中华,硬中华,45,高档,20,900
2025-09-08,S001,上城区卷烟专卖店,上城区,P002,中华,软中华,65,高档,24,1560
2025-09-08,S001,上城区卷烟专卖店,上城区,P003,利群,硬利群,14,中档,8,112
2025-09-08,S001,上城区卷烟专卖店,上城区,P004,利群,软利群,22,中档,21,462
2025-09-08,S001,上城区卷烟专卖店,上城区,P005,利群,阳光利群,36,高档,6,216
2025-09-08,S001,上城区卷烟专卖店,上城区,P006,芙蓉王,硬芙蓉王,25,中档,14,350
2025-09-08,S001,上城区卷烟专卖店,上城区,P007,芙蓉王,软芙蓉王,35,高档,12,420
2025-09-08,S001,上城区卷烟专卖店,上城区,P008,黄鹤楼,硬黄鹤楼,20,中档,6,120
2025-09-08,S001,上城区卷烟专卖店,上城区,P009,黄鹤楼,软黄鹤楼,50,高档,21,1050
2025-09-08,S001,上城区卷烟专卖店,上城区,P010,南京,硬南京,12,低档,61,732
2025-09-08,S001,上城区卷烟专卖店,上城区,P011,南京,雨花石,55,高档,22,1210
2025-09-08,S001,上城区卷烟专卖店,上城区,P012,黄山,硬黄山,10,低档,46,460
2025-09-08,S001,上城区卷烟专卖店,上城区,P013,黄山,徽商新视界,100,高档,13,1300
2025-09-08,S001,上城区卷烟专卖店,上城区,P014,玉溪,硬玉溪,23,中档,19,437
2025-09-08,S001,上城区卷烟专卖店,上城区,P015,云烟,硬云烟,10,低档,32,320
2025-09-08,S002,下城区烟草直营店,下城区,P001,中华,硬中华,45,高档,18,810
2025-09-08,S002,下城区烟草直营店,下城区,P002,中华,软中华,65,高档,17,1105
2025-09-08,S002,下城区烟草直营店,下城区,P003,利群,硬利群,14,中档,6,84
2025-09-08,S002,下城区烟草直营店,下城区,P004,利群,软利群,22,中档,14,308
2025-09-08,S002,下城区烟草直营店,下城区,P005,利群,阳光利群,36,高档,7,252
2025-09-08,S002,下城区烟草直营店,下城区,P006,芙蓉王,硬芙蓉王,25,中档,33,825
2025-09-08,S002,下城区烟草直营店,下城区,P007,芙蓉王,软芙蓉王,35,高档,13,455
2025-09-08,S002,下城区烟草直营店,下城区,P008,黄鹤楼,硬黄鹤楼,20,中档,9,180
2025-09-08,S002,下城区烟草直营店,下城区,P009,黄鹤楼,软黄鹤楼,50,高档,11,550
2025-09-08,S002,下城区烟草直营店,下城区,P010,南京,硬南京,12,低档,58,696
2025-09-08,S002,下城区烟草直营店,下城区,P011,南京,雨花石,55,高档,13,715
2025-09-08,S002,下城区烟草直营店,下城区,P012,黄山,硬黄山,10,低档,62,620
2025-09-08,S002,下城区烟草直营店,下城区,P013,黄山,徽商新视界,100,高档,20,2000
2025-09-08,S002,下城区烟草直营店,下城区,P014,玉溪,硬玉溪,23,中档,10,230
2025-09-08,S002,下城区烟草直营店,下城区,P015,云烟,硬云烟,10,低档,38,380
2025-09-08,S003,江宁区便民烟酒店,江宁区,P001,中华,硬中华,45,高档,16,720
2025-09-08,S003,江宁区便民烟酒店,江宁区,P002,中华,软中华,65,高档,19,1235
2025-09-08,S003,江宁区便民烟酒店,江宁区,P003,利群,硬利群,14,中档,11,154
2025-09-08,S003,江宁区便民烟酒店,江宁区,P004,利群,软利群,22,中档,26,572
2025-09-08,S003,江宁区便民烟酒店,江宁区,P005,利群,阳光利群,36,高档,4,144
2025-09-08,S003,江宁区便民烟酒店,江宁区,P006,芙蓉王,硬芙蓉王,25,中档,13,325
2025-09-08,S003,江宁区便民烟酒店,江宁区,P007,芙蓉王,软芙蓉王,35,高档,3,105
2025-09-08,S003,江宁区便民烟酒店,江宁区,P008,黄鹤楼,硬黄鹤楼,20,中档,16,320
2025-09-08,S003,江宁区便民烟酒店,江宁区,P009,黄鹤楼,软黄鹤楼,50,高档,6,300
2025-09-08,S003,江宁区便民烟酒店,江宁区,P010,南京,硬南京,12,低档,49,588
2025-09-08,S003,江宁区便民烟酒店,江宁区,P011,南京,雨花石,55,高档,3,165
2025-09-08,S003,江宁区便民烟酒店,江宁区,P012,黄山,硬黄山,10,低档,56,560
2025-09-08,S003,江宁区便民烟酒店,江宁区,P013,黄山,徽商新视界,100,高档,7,700
2025-09-08,S003,江宁区便民烟酒店,江宁区,P014,玉溪,硬玉溪,23,中档,41,943
2025-09-08,S003,江宁区便民烟酒店,江宁区,P015,云烟,硬云烟,10,低档,14,140
2025-09-08,S004,拱墅区旗舰体验店,拱墅区,P001,中华,硬中华,45,高档,29,1305
2025-09-08,S004,拱墅区旗舰体验店,拱墅区,P002,中华,软中华,65,高档,21,1365
2025-09-08,S004,拱墅区旗舰体验店,拱墅区,P003,利群,硬利群,14,中档,37,518
2025-09-08,S004,拱墅区旗舰体验店,拱墅区,P004,利群,软利群,22,中档,35,770
2025-09-08,S004,拱墅区旗舰体验店,拱墅区,P005,利群,阳光利群,36,高档,14,504
2025-09-08,S004,拱墅区旗舰体验店,拱墅区,P006,芙蓉王,硬芙蓉王,25,中档,34,850
2025-09-08,S004,拱墅区旗舰体验店,拱墅区,P007,芙蓉王,软芙蓉王,35,高档,27,945
2025-09-08,S004,拱墅区旗舰体验店,拱墅区,P008,黄鹤楼,硬黄鹤楼,20,中档,49,980
2025-09-08,S004,拱墅区旗舰体验店,拱墅区,P009,黄鹤楼,软黄鹤楼,50,高档,20,1000
2025-09-08,S004,拱墅区旗舰体验店,拱墅区,P010,南京,硬南京,12,低档,46,552
2025-09-08,S004,拱墅区旗舰体验店,拱墅区,P011,南京,雨花石,55,高档,6,330
2025-09-08,S004,拱墅区旗舰体验店,拱墅区,P012,黄山,硬黄山,10,低档,43,430
2025-09-08,S004,拱墅区旗舰体验店,拱墅区,P013,黄山,徽商新视界,100,高档,7,700
2025-09-08,S004,拱墅区旗舰体验店,拱墅区,P014,玉溪,硬玉溪,23,中档,13,299
2025-09-08,S004,拱墅区旗舰体验店,拱墅区,P015,云烟,硬云烟,10,低档,66,660
2025-09-08,S005,西湖区旅游特产店,西湖区,P001,中华,硬中华,45,高档,20,900
2025-09-08,S005,西湖区旅游特产店,西湖区,P002,中华,软中华,65,高档,33,2145
2025-09-08,S005,西湖区旅游特产店,西湖区,P003,利群,硬利群,14,中档,53,742
2025-09-08,S005,西湖区旅游特产店,西湖区,P004,利群,软利群,22,中档,37,814
2025-09-08,S005,西湖区旅游特产店,西湖区,P005,利群,阳光利群,36,高档,22,792
2025-09-08,S005,西湖区旅游特产店,西湖区,P006,芙蓉王,硬芙蓉王,25,中档,13,325
2025-09-08,S005,西湖区旅游特产店,西湖区,P007,芙蓉王,软芙蓉王,35,高档,33,1155
2025-09-08,S005,西湖区旅游特产店,西湖区,P008,黄鹤楼,硬黄鹤楼,20,中档,38,760
2025-09-08,S005,西湖区旅游特产店,西湖区,P009,黄鹤楼,软黄鹤楼,50,高档,15,750
2025-09-08,S005,西湖区旅游特产店,西湖区,P010,南京,硬南京,12,低档,42,504
2025-09-08,S005,西湖区旅游特产店,西湖区,P011,南京,雨花石,55,高档,33,1815
2025-09-08,S005,西湖区旅游特产店,西湖区,P012,黄山,硬黄山,10,低档,19,190
2025-09-08,S005,西湖区旅游特产店,西湖区,P013,黄山,徽商新视界,100,高档,22,2200
2025-09-08,S005,西湖区旅游特产店,西湖区,P014,玉溪,硬玉溪,23,中档,12,276
2025-09-08,S005,西湖区旅游特产店,西湖区,P015,云烟,硬云烟,10,低档,32,320
2025-09-08,S006,滨江区高新园店,滨江区,P001,中华,硬中华,45,高档,21,945
2025-09-08,S006,滨江区高新园店,滨江区,P002,中华,软中华,65,高档,20,1300
2025-09-08,S006,滨江区高新园店,滨江区,P003,利群,硬利群,14,中档,24,336
2025-09-08,S006,滨江区高新园店,滨江区,P004,利群,软利群,22,中档,31,682
2025-09-08,S006,滨江区高新园店,滨江区,P005,利群,阳光利群,36,高档,19,684
2025-09-08,S006,滨江区高新园店,滨江区,P006,芙蓉王,硬芙蓉王,25,中档,41,1025
2025-09-08,S006,滨江区高新园店,滨江区,P007,芙蓉王,软芙蓉王,35,高档,14,490
2025-09-08,S006,滨江区高新园店,滨江区,P008,黄鹤楼,硬黄鹤楼,20,中档,28,560
2025-09-08,S006,滨江区高新园店,滨江区,P009,黄鹤楼,软黄鹤楼,50,高档,3,150
2025-09-08,S006,滨江区高新园店,滨江区,P010,南京,硬南京,12,低档,58,696
2025-09-08,S006,滨江区高新园店,滨江区,P011,南京,雨花石,55,高档,13,715
2025-09-08,S006,滨江区高新园店,滨江区,P012,黄山,硬黄山,10,低档,21,210
2025-09-08,S006,滨江区高新园店,滨江区,P013,黄山,徽商新视界,100,高档,17,1700
2025-09-08,S006,滨江区高新园店,滨江区,P014,玉溪,硬玉溪,23,中档,34,782
2025-09-08,S006,滨江区高新园店,滨江区,P015,云烟,硬云烟,10,低档,37,370
2025-09-08,S007,萧山区机场店,萧山区,P001,中华,硬中华,45,高档,29,1305
2025-09-08,S007,萧山区机场店,萧山区,P002,中华,软中华,65,高档,18,1170
2025-09-08,S007,萧山区机场店,萧山区,P003,利群,硬利群,14,中档,10,140
2025-09-08,S007,萧山区机场店,萧山区,P004,利群,软利群,22,中档,30,660
2025-09-08,S007,萧山区机场店,萧山区,P005,利群,阳光利群,36,高档,12,432
2025-09-08,S007,萧山区机场店,萧山区,P006,芙蓉王,硬芙蓉王,25,中档,16,400
2025-09-08,S007,萧山区机场店,萧山区,P007,芙蓉王,软芙蓉王,35,高档,8,280
2025-09-08,S007,萧山区机场店,萧山区,P008,黄鹤楼,硬黄鹤楼,20,中档,44,880
2025-09-08,S007,萧山区机场店,萧山区,P009,黄鹤楼,软黄鹤楼,50,高档,11,550
2025-09-08,S007,萧山区机场店,萧山区,P010,南京,硬南京,12,低档,31,372
2025-09-08,S007,萧山区机场店,萧山区,P011,南京,雨花石,55,高档,18,990
2025-09-08,S007,萧山区机场店,萧山区,P012,黄山,硬黄山,10,低档,15,150
2025-09-08,S007,萧山区机场店,萧山区,P013,黄山,徽商新视界,100,高档,25,2500
2025-09-08,S007,萧山区机场店,萧山区,P014,玉溪,硬玉溪,23,中档,21,483
2025-09-08,S007,萧山区机场店,萧山区,P015,云烟,硬云烟,10,低档,69,690
2025-09-08,S008,余杭区未来科技城店,余杭区,P001,中华,硬中华,45,高档,32,1440
2025-09-08,S008,余杭区未来科技城店,余杭区,P002,中华,软中华,65,高档,4,260
2025-09-08,S008,余杭区未来科技城店,余杭区,P003,利群,硬利群,14,中档,15,210
2025-09-08,S008,余杭区未来科技城店,余杭区,P004,利群,软利群,22,中档,17,374
2025-09-08,S008,余杭区未来科技城店,余杭区,P005,利群,阳光利群,36,高档,18,648
2025-09-08,S008,余杭区未来科技城店,余杭区,P006,芙蓉王,硬芙蓉王,25,中档,11,275
2025-09-08,S008,余杭区未来科技城店,余杭区,P007,芙蓉王,软芙蓉王,35,高档,22,770
2025-09-08,S008,余杭区未来科技城店,余杭区,P008,黄鹤楼,硬黄鹤楼,20,中档,31,620
2025-09-08,S008,余杭区未来科技城店,余杭区,P009,黄鹤楼,软黄鹤楼,50,高档,13,650
2025-09-08,S008,余杭区未来科技城店,余杭区,P010,南京,硬南京,12,低档,63,756
2025-09-08,S008,余杭区未来科技城店,余杭区,P011,南京,雨花石,55,高档,23,1265
2025-09-08,S008,余杭区未来科技城店,余杭区,P012,黄山,硬黄山,10,低档,35,350
2025-09-08,S008,余杭区未来科技城店,余杭区,P013,黄山,徽商新视界,100,高档,7,700
2025-09-08,S008,余杭区未来科技城店,余杭区,P014,玉溪,硬玉溪,23,中档,20,460
2025-09-08,S008,余杭区未来科技城店,余杭区,P015,云烟,硬云烟,10,低档,48,480
2025-09-08,S009,临安区景区店,临安区,P001,中华,硬中华,45,高档,3,135
2025-09-08,S009,临安区景区店,临安区,P002,中华,软中华,65,高档,3,195
2025-09-08,S009,临安区景区店,临安区,P003,利群,硬利群,14,中档,14,196
2025-09-08,S009,临安区景区店,临安区,P004,利群,软利群,22,中档,28,616
2025-09-08,S009,临安区景区店,临安区,P005,利群,阳光利群,36,高档,4,144
2025-09-08,S009,临安区景区店,临安区,P006,芙蓉王,硬芙蓉王,25,中档,26,650
2025-09-08,S009,临安区景区店,临安区,P007,芙蓉王,软芙蓉王,35,高档,5,175
2025-09-08,S009,临安区景区店,临安区,P008,黄鹤楼,硬黄鹤楼,20,中档,8,160
2025-09-08,S009,临安区景区店,临安区,P009,黄鹤楼,软黄鹤楼,50,高档,7,350
2025-09-08,S009,临安区景区店,临安区,P010,南京,硬南京,12,低档,40,480
2025-09-08,S009,临安区景区店,临安区,P011,南京,雨花石,55,高档,17,935
2025-09-08,S009,临安区景区店,临安区,P012,黄山,硬黄山,10,低档,52,520
2025-09-08,S009,临安区景区店,临安区,P013,黄山,徽商新视界,100,高档,3,300
2025-09-08,S009,临安区景区店,临安区,P014,玉溪,硬玉溪,23,中档,15,345
2025-09-08,S009,临安区景区店,临安区,P015,云烟,硬云烟,10,低档,32,320
2025-09-08,S010,富阳区商业中心店,富阳区,P001,中华,硬中华,45,高档,18,810
2025-09-08,S010,富阳区商业中心店,富阳区,P002,中华,软中华,65,高档,12,780
2025-09-08,S010,富阳区商业中心店,富阳区,P003,利群,硬利群,14,中档,13,182
2025-09-08,S010,富阳区商业中心店,富阳区,P004,利群,软利群,22,中档,7,154
2025-09-08,S010,富阳区商业中心店,富阳区,P005,利群,阳光利群,36,高档,6,216
2025-09-08,S010,富阳区商业中心店,富阳区,P006,芙蓉王,硬芙蓉王,25,中档,34,850
2025-09-08,S010,富阳区商业中心店,富阳区,P007,芙蓉王,软芙蓉王,35,高档,14,490
2025-09-08,S010,富阳区商业中心店,富阳区,P008,黄鹤楼,硬黄鹤楼,20,中档,20,400
2025-09-08,S010,富阳区商业中心店,富阳区,P009,黄鹤楼,软黄鹤楼,50,高档,11,550
2025-09-08,S010,富阳区商业中心店,富阳区,P010,南京,硬南京,12,低档,47,564
2025-09-08,S010,富阳区商业中心店,富阳区,P011,南京,雨花石,55,高档,18,990
2025-09-08,S010,富阳区商业中心店,富阳区,P012,黄山,硬黄山,10,低档,32,320
2025-09-08,S010,富阳区商业中心店,富阳区,P013,黄山,徽商新视界,100,高档,15,1500
2025-09-08,S010,富阳区商业中心店,富阳区,P014,玉溪,硬玉溪,23,中档,30,690
2025-09-08,S010,富阳区商业中心店,富阳区,P015,云烟,硬云烟,10,低档,16,160
2025-09-09,S001,上城区卷烟专卖店,上城区,P001,中华,硬中华,45,高档,16,720
2025-09-09,S001,上城区卷烟专卖店,上城区,P002,中华,软中华,65,高档,6,390
2025-09-09,S001,上城区卷烟专卖店,上城区,P003,利群,硬利群,14,中档,40,560
2025-09-09,S001,上城区卷烟专卖店,上城区,P004,利群,软利群,22,中档,26,572
2025-09-09,S001,上城区卷烟专卖店,上城区,P005,利群,阳光利群,36,高档,22,792
2025-09-09,S001,上城区卷烟专卖店,上城区,P006,芙蓉王,硬芙蓉王,25,中档,26,650
2025-09-09,S001,上城区卷烟专卖店,上城区,P007,芙蓉王,软芙蓉王,35,高档,5,175
2025-09-09,S001,上城区卷烟专卖店,上城区,P008,黄鹤楼,硬黄鹤楼,20,中档,29,580
2025-09-09,S001,上城区卷烟专卖店,上城区,P009,黄鹤楼,软黄鹤楼,50,高档,14,700
2025-09-09,S001,上城区卷烟专卖店,上城区,P010,南京,硬南京,12,低档,42,504
2025-09-09,S001,上城区卷烟专卖店,上城区,P011,南京,雨花石,55,高档,13,715
2025-09-09,S001,上城区卷烟专卖店,上城区,P012,黄山,硬黄山,10,低档,45,450
2025-09-09,S001,上城区卷烟专卖店,上城区,P013,黄山,徽商新视界,100,高档,12,1200
2025-09-09,S001,上城区卷烟专卖店,上城区,P014,玉溪,硬玉溪,23,中档,33,759
2025-09-09,S001,上城区卷烟专卖店,上城区,P015,云烟,硬云烟,10,低档,56,560
2025-09-09,S002,下城区烟草直营店,下城区,P001,中华,硬中华,45,高档,6,270
2025-09-09,S002,下城区烟草直营店,下城区,P002,中华,软中华,65,高档,9,585
2025-09-09,S002,下城区烟草直营店,下城区,P003,利群,硬利群,14,中档,15,210
2025-09-09,S002,下城区烟草直营店,下城区,P004,利群,软利群,22,中档,35,770
2025-09-09,S002,下城区烟草直营店,下城区,P005,利群,阳光利群,36,高档,18,648
2025-09-09,S002,下城区烟草直营店,下城区,P006,芙蓉王,硬芙蓉王,25,中档,9,225
2025-09-09,S002,下城区烟草直营店,下城区,P007,芙蓉王,软芙蓉王,35,高档,17,595
2025-09-09,S002,下城区烟草直营店,下城区,P008,黄鹤楼,硬黄鹤楼,20,中档,15,300
2025-09-09,S002,下城区烟草直营店,下城区,P009,黄鹤楼,软黄鹤楼,50,高档,5,250
2025-09-09,S002,下城区烟草直营店,下城区,P010,南京,硬南京,12,低档,9,108
2025-09-09,S002,下城区烟草直营店,下城区,P011,南京,雨花石,55,高档,18,990
2025-09-09,S002,下城区烟草直营店,下城区,P012,黄山,硬黄山,10,低档,16,160
2025-09-09,S002,下城区烟草直营店,下城区,P013,黄山,徽商新视界,100,高档,22,2200
2025-09-09,S002,下城区烟草直营店,下城区,P014,玉溪,硬玉溪,23,中档,27,621
2025-09-09,S002,下城区烟草直营店,下城区,P015,云烟,硬云烟,10,低档,38,380
2025-09-09,S003,江宁区便民烟酒店,江宁区,P001,中华,硬中华,45,高档,21,945
2025-09-09,S003,江宁区便民烟酒店,江宁区,P002,中华,软中华,65,高档,17,1105
2025-09-09,S003,江宁区便民烟酒店,江宁区,P003,利群,硬利群,14,中档,25,350
2025-09-09,S003,江宁区便民烟酒店,江宁区,P004,利群,软利群,22,中档,30,660
2025-09-09,S003,江宁区便民烟酒店,江宁区,P005,利群,阳光利群,36,高档,5,180
2025-09-09,S003,江宁区便民烟酒店,江宁区,P006,芙蓉王,硬芙蓉王,25,中档,15,375
2025-09-09,S003,江宁区便民烟酒店,江宁区,P007,芙蓉王,软芙蓉王,35,高档,7,245
2025-09-09,S003,江宁区便民烟酒店,江宁区,P008,黄鹤楼,硬黄鹤楼,20,中档,6,120
2025-09-09,S003,江宁区便民烟酒店,江宁区,P009,黄鹤楼,软黄鹤楼,50,高档,14,700
2025-09-09,S003,江宁区便民烟酒店,江宁区,P010,南京,硬南京,12,低档,15,180
2025-09-09,S003,江宁区便民烟酒店,江宁区,P011,南京,雨花石,55,高档,24,1320
2025-09-09,S003,江宁区便民烟酒店,江宁区,P012,黄山,硬黄山,10,低档,18,180
2025-09-09,S003,江宁区便民烟酒店,江宁区,P013,黄山,徽商新视界,100,高档,17,1700
2025-09-09,S003,江宁区便民烟酒店,江宁区,P014,玉溪,硬玉溪,23,中档,11,253
2025-09-09,S003,江宁区便民烟酒店,江宁区,P015,云烟,硬云烟,10,低档,22,220
2025-09-09,S004,拱墅区旗舰体验店,拱墅区,P001,中华,硬中华,45,高档,7,315
2025-09-09,S004,拱墅区旗舰体验店,拱墅区,P002,中华,软中华,65,高档,17,1105
2025-09-09,S004,拱墅区旗舰体验店,拱墅区,P003,利群,硬利群,14,中档,41,574
2025-09-09,S004,拱墅区旗舰体验店,拱墅区,P004,利群,软利群,22,中档,32,704
2025-09-09,S004,拱墅区旗舰体验店,拱墅区,P005,利群,阳光利群,36,高档,29,1044
2025-09-09,S004,拱墅区旗舰体验店,拱墅区,P006,芙蓉王,硬芙蓉王,25,中档,18,450
2025-09-09,S004,拱墅区旗舰体验店,拱墅区,P007,芙蓉王,软芙蓉王,35,高档,8,280
2025-09-09,S004,拱墅区旗舰体验店,拱墅区,P008,黄鹤楼,硬黄鹤楼,20,中档,31,620
2025-09-09,S004,拱墅区旗舰体验店,拱墅区,P009,黄鹤楼,软黄鹤楼,50,高档,10,500
2025-09-09,S004,拱墅区旗舰体验店,拱墅区,P010,南京,硬南京,12,低档,16,192
